2597,7.790,517.35128,Unknown,[M+H]+,null,0.04,True,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,2597,0,0.00,null,null,null,null,null,null,null,11732.00,Bacto_Peptone_Media_Blank_1_Y-B1_1_3944,517.35126:36608 518.35593:0 519.36059:0,89.06054:160 133.08591:340 147.07788:110 177.11182:120 199.12274:134 233.18853:112,163964,6630,22165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48189.670015625,0,77739.6857143661,0
2598,4.420,517.58092,Unknown,[M+H]+,null,0.14,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,2598,0,0.00,null,null,null,null,null,null,null,13791.50,Bacto_Peptone_Media_Blank_3_Y-B3_1_3946,517.58093:33472 518.58560:3246 519.59027:0,null,165137,163453,181390,168373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169588.42678125,0,8128.5051876626,0
2599,0.823,517.76556,Unknown,[M+H]+,null,0.14,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,2599,0,0.00,null,null,null,null,null,null,null,24135.19,Bacto_Peptone_Media_Blank_2_Y-B2_1_3945,517.76556:42228 518.77023:0 519.77490:0,null,317759,318592,315194,254605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301537.5251875,0,31321.6915280988,0
2600,0.862,518.25802,Unknown,[M+2H]2+,null,0.14,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,2600,0,0.00,null,null,null,null,null,null,null,69209.13,Bacto_Peptone_Media_Blank_1_Y-B1_1_3944,518.25800:116002 519.26266:0 520.26733:0,null,912876,868575,810009,913930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876347.342154688,0,49017.1324110994,0
2601,4.249,518.28086,Unknown,[M+2H]2+,null,1.00,True,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,2601,0,0.00,null,null,null,null,null,null,null,58835.63,Bacto_Peptone_Media_Blank_3_Y-B3_1_3946,518.28088:358010 519.28555:0 520.29022:0,70.06501:430 72.08075:48 73.08297:50 86.05966:122 86.09608:336 87.10176:56 90.05614:78 102.05384:64 112.08536:56 115.05167:56 115.08488:112 116.07068:1180 116.08060:106 117.07380:64 127.08722:154 128.09112:60 129.06513:110 129.10203:144 132.10461:86 143.11761:2716 143.13811:80 143.14372:46 144.11495:166 144.12086:202 145.06027:62 145.09520:52 146.08560:66 147.07513:72 148.04098:52 149.03068:62 155.07016:48 155.08443:76 156.08617:46 159.07530:72 163.07292:52 166.05568:88 171.07786:124 171.11244:1008 172.11813:216 173.09192:3338 173.12769:48 174.09553:168 174.11515:52 175.10153:86 175.11739:58 182.07617:48 183.12733:52 183.14909:108 184.15586:60 187.06913:150 187.10716:178 188.10143:78 189.08943:126 191.12167:48 199.10760:88 200.10383:50 211.14450:88 211.18424:74 212.10397:64 213.15587:56 214.08391:52 214.12347:64 215.13973:198 216.09859:58 221.11531:60 223.07236:52 226.15898:50 229.15669:94 230.15971:86 232.61568:74 241.09014:52 242.07274:76 243.13420:46 244.07567:46 244.12945:134 247.12531:60 253.09475:46 256.14472:52 259.11270:48 260.09872:48 260.12051:144 260.14805:60 261.09032:46 262.10306:74 263.12381:112 263.13601:330 272.15977:138 273.16231:56 275.10350:56 277.63694:50 280.12730:72 282.14496:58 284.12064:54 284.15433:64 286.13881:190 286.17480:76 288.15823:68 301.14683:202 302.16830:80 303.13555:58 304.13370:52 308.15430:52 319.18736:64 319.66393:60 320.16590:138 323.16488:76 325.15051:82 325.36731:54 326.15631:50 326.16851:50 327.16508:60 329.15540:52 330.16448:54 333.16573:62 333.19371:46 336.12008:176 337.65192:60 338.22958:50 339.16433:136 339.19909:88 340.16775:48 341.14377:78 341.18006:64 341.20865:90 347.65566:64 356.19174:48 356.20434:52 357.17530:66 359.15277:58 359.16903:68 361.69979:166 365.21572:96 372.18315:72 373.17161:52 375.69778:228 376.19914:72 377.19893:46 380.19687:52 383.22269:138 383.26064:48 384.21657:82 394.20084:82 397.23216:60 398.21429:54 399.19369:60 402.66992:56 412.17954:110 413.72217:46 414.24053:52 418.24118:178 418.74384:72 419.64832:60 422.21636:74 423.73083:66 425.24543:72 426.66849:54 427.21155:78 430.22994:68 432.23845:132 433.22968:152 433.72554:52 435.22886:156 436.68133:52 438.76099:64 440.31535:48 440.74654:52 441.25378:56 442.72898:50 446.13182:64 449.20272:68 451.17951:80 453.23965:92 456.22522:94 463.24746:54 464.19235:68 464.21670:58 467.22229:66 471.25998:62 472.27695:54 473.28979:48 480.25573:52 485.24801:50 493.23993:56 495.23514:66 497.28069:70 499.25984:150 500.25345:66 502.27634:54 504.73874:50 505.26621:56 509.27805:122 509.31786:66 510.77733:54 510.80587:66 513.24761:48 514.20313:48 514.26088:70 514.56488:126 514.75124:50 515.28266:70 518.25385:146 518.28632:252 518.75120:148 518.81171:76 519.25670:50 519.27522:68 519.77457:52 520.26133:80 520.28249:94 521.27633:68,1756422,1767665,1794388,1739496,665384,686248,717371,697863,643832,380093,627411,609063,539770,523930,517705,517215,706661,693475,657700,692163,555184,868421,789770,804617,634035,738327,837407,758795,1764492.75407813,660934.933604167,23048.630463561,115317.011808071
2602,5.723,518.29974,Unknown,[M+H]+,null,0.89,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,2602,0,0.00,null,null,null,null,null,null,null,39420.27,Bacto_Peptone_Media_Blank_3_Y-B3_1_3946,518.29974:198722 519.30441:0 520.30908:0,null,1314407,1298700,1329437,1275281,388494,396800,428080,409241,354933,199698,405308,387559,392770,16962,394292,0,394498,411720,394192,407171,417833,427803,377292,398874,398968,408100,437923,422397,1304456.24125,361287.841138021,23147.4564493062,117594.434360943
2603,4.831,518.31540,Unknown,[M+2H]2+,null,0.04,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,2603,0,0.00,null,null,null,null,null,null,null,31320.88,Bacto_Peptone_Media_Blank_1_Y-B1_1_3944,518.31537:69114 519.32004:0 520.32470:0,null,460114,0,126461,7429,0,0,0,0,0,6307,0,0,0,0,0,8415,0,0,0,0,0,0,0,0,0,0,11956,0,148501.100546875,1111.63152083333,215671.382144092,3120.06843230252
2604,0.622,519.20243,Unknown,[2M+ACN+H]+,null,0.89,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,2604,0,0.00,null,null,null,null,null,null,null,25391.72,Bacto_Peptone_Media_Blank_2_Y-B2_1_3945,519.20245:87556 520.20712:0 521.21179:0,null,283418,581809,490096,475336,334661,393507,342589,364455,262044,269458,321114,328659,312525,285962,299903,295229,343878,335947,329275,327997,325960,273087,332034,322167,301160,327826,280202,306151,457664.650520312,317324.537157552,125349.876708906,30720.781809785
2605,2.472,519.23054,Unknown,[M+2ACN+2H]2+,null,0.04,True,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,2605,0,0.00,null,null,null,null,null,null,null,22541.50,Pd_001srf_2_Y-D6_1_3859,519.23053:24114 520.23520:0 521.23987:0,70.06555:140 86.06035:118 187.10204:132 189.08672:108 318.13108:268 424.67622:100 517.19782:102 519.25309:282 520.25942:120,0,0,0,0,0,835635,0,0,0,0,0,0,0,0,0,0,0,11144,0,8145,0,10617,0,10129,0,0,26334,10358,0,38015.0648984375,0,170013.936994589
2606,1.047,519.23913,Unknown,[M+H]+,null,0.96,True,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,2606,0,0.00,null,null,null,null,null,null,null,78868.66,Bacto_Peptone_Media_Blank_3_Y-B3_1_3946,519.23914:366596 520.24380:0 521.24847:0,70.02831:70 70.06511:558 70.07299:48 72.08031:184 84.08006:66 86.05994:276 86.09632:3296 87.10054:160 90.05380:156 99.05483:52 101.07037:52 112.08698:54 115.08567:54 116.06985:372 117.06437:54 118.06339:50 118.08535:76 120.07917:94 126.05332:46 126.06551:62 127.04908:342 127.08742:330 128.04650:46 128.08930:102 129.06498:108 129.10175:194 130.06364:84 132.10310:128 133.06995:56 142.06800:54 143.11782:248 145.05983:720 147.07569:396 147.09357:56 148.06155:76 148.07923:102 153.09940:56 155.04466:78 155.08139:528 155.09143:60 157.09706:658 158.10095:52 159.07815:110 159.11412:76 169.05824:52 169.09846:86 170.04143:46 171.07639:142 171.08460:46 171.11340:194 173.05514:1156 173.09088:232 174.05072:114 174.09641:86 181.09589:54 185.12150:68 187.07189:102 187.10696:174 188.10074:126 188.13927:54 189.06177:64 189.08782:276 189.12338:128 191.06270:70 194.10301:56 198.08666:236 200.14784:50 201.12234:182 203.10311:76 205.08003:168 211.10481:62 211.13919:50 212.13557:52 213.09536:88 215.13819:718 215.17077:48 216.09450:242 216.14145:190 217.09838:56 222.08593:46 226.08297:304 226.11734:152 226.15769:76 227.07750:82 227.12284:62 228.12943:68 229.11712:224 229.15337:156 229.17203:62 230.14992:344 231.13276:54 231.15393:138 240.10129:60 240.13078:242 242.14827:94 243.07652:54 244.09186:1158 244.12757:332 245.09590:204 245.13149:138 245.14631:104 245.15616:74 246.10899:46 246.12859:56 246.14333:62 247.10980:52 247.12509:58 248.12342:52 251.10195:58 255.11586:56 255.12531:78 255.14642:60 256.08771:94 257.15955:66 258.11447:48 258.14496:862 259.10614:54 259.14435:126 260.08379:142 260.12142:128 260.15552:68 261.08337:50 262.10280:4838 262.12827:48 262.14821:106 263.10367:570 264.10263:64 266.09056:58 269.11851:52 271.13763:76 272.12181:174 272.15853:472 272.17098:60 273.11217:50 273.16177:206 274.17472:86 275.13691:54 276.11686:52 276.15579:92 279.09849:74 280.13465:82 282.14374:48 284.12721:94 286.13703:450 286.16466:132 286.17330:228 287.17838:128 288.11924:58 289.15104:54 295.14440:52 296.12603:46 297.13425:54 297.18863:66 298.13774:118 299.09779:126 299.17416:58 300.10936:60 300.11988:64 301.11415:58 301.18134:50 304.14899:84 305.14103:62 310.14075:48 311.17002:136 312.10051:60 314.65148:100 315.16813:66 317.09097:46 317.14025:80 317.15247:88 317.67286:46 318.11297:50 318.12559:144 323.16870:62 325.11693:52 327.16626:124 327.20374:46 328.10852:90 328.18841:52 329.18338:118 336.40549:76 339.15489:72 339.16901:76 340.14385:60 341.14453:56 343.15658:130 343.18053:48 343.19476:66 344.19943:62 345.15611:62 347.15401:94 350.86620:48 352.16091:46 353.18789:64 355.18578:60 356.15510:76 357.13932:76 357.17726:174 358.17592:122 359.66961:60 364.18093:70 366.17219:64 368.66345:50 369.18571:64 370.10474:66 370.13694:48 370.17175:90 371.14256:48 371.22325:62 371.69605:64 372.18676:116 373.17006:328 373.20880:56 374.17120:82 374.67464:56 375.14480:48 375.18287:538 376.19330:130 377.18587:68 379.10358:68 382.16433:46 382.20089:58 384.18229:114 387.20429:52 388.15266:86 388.18095:56 396.14891:90 396.18294:96 397.23566:46 398.19890:50 402.19824:174 402.22655:60 403.20558:64 412.14822:64 412.19182:76 414.19578:234 419.23151:62 423.16374:66 427.21662:60 428.15411:46 429.49015:46 430.18974:256 430.22447:52 431.19312:100 432.13784:54 432.20500:122 436.17137:52 437.16642:52 438.14939:62 438.21249:48 444.21095:58 446.73205:116 447.10560:50 450.15510:86 452.25885:46 453.20391:76 456.20553:74 465.23983:48 474.24317:64 478.67989:56 479.21745:84 480.22489:46 483.21077:78 497.24639:48 497.29513:54 501.22980:248 502.23451:134 508.25249:78 511.25468:70 513.23410:48 515.24748:56 516.22838:52 516.24157:54 517.23809:46 518.77130:52 519.23894:218 520.23968:122 521.19218:692 521.24329:52 521.30847:46 522.19472:194 522.24539:186 523.24721:66 523.89846:58,6085524,6374819,6163765,6273548,899080,12921,1003632,1018131,560354,211736,652654,225152,349607,343147,291227,362829,1059373,1005974,742701,793295,925782,788717,616061,750481,721204,584317,939291,699235,6224414.05429844,648204.255794271,126497.309323054,297093.085853355
2607,1.496,519.24077,Unknown,[M+H]+,null,0.04,True,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,2607,0,0.00,null,null,null,null,null,null,null,55666.75,Pd_001srf_2_Y-D6_1_3859,519.24078:77894 520.24545:19130 521.25012:0,70.06644:240 86.06162:132 86.09698:1396 86.10344:98 87.10067:188 102.05635:252 129.10311:106 130.04979:110 143.04502:120 143.11684:98 145.06178:324 147.07759:306 147.11263:138 148.06012:174 155.08167:288 157.09750:182 171.07563:98 171.11357:108 173.05709:430 173.09072:124 174.06129:122 187.10821:154 189.08796:114 197.12880:168 198.08897:116 200.13645:122 215.13879:466 218.14980:150 225.12338:102 226.08492:108 229.11848:98 230.14898:196 241.07981:112 243.13341:368 244.09298:426 245.07837:254 245.09478:110 258.14599:370 259.09421:644 260.09319:104 260.12526:566 262.10454:1842 263.10882:248 268.12782:114 272.16223:108 274.12044:124 277.10637:106 286.13807:204 302.11125:138 357.17486:126 375.14906:106 375.18776:342 402.20011:112 414.18009:100 417.18229:154 450.15920:158 517.23748:398 517.25874:104 518.23965:212 519.25184:284 521.19590:1490 522.20342:212,323798,962156,297019,292882,0,1110112,196670,246183,0,52789,0,100269,0,0,0,0,116871,115940,92158,190018,210502,111017,91456,185664,207507,0,137965,120539,468963.864107813,136902.48929375,329079.973588544,222871.98306101
2608,3.787,519.24757,Unknown,[M+H]+,null,0.14,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,2608,0,0.00,null,null,null,null,null,null,null,15151.75,Bacto_Peptone_Media_Blank_3_Y-B3_1_3946,519.24756:24224 520.25223:0 521.25689:0,null,230900,204345,232977,210663,0,0,14728,0,0,6436,0,0,5910,0,0,0,0,0,8972,7979,13415,0,13832,0,0,7588,9565,0,219721.19509375,3684.4357890625,14366.2555922456,5241.97929949949
2609,0.825,519.25643,Unknown,[2M+NH4]+,null,0.04,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,2609,0,0.00,null,null,null,null,null,null,null,12187.50,Bacto_Peptone_Media_Blank_1_Y-B1_1_3944,519.25641:33096 520.26108:0 521.26574:0,null,131539,45911,46600,51958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69001.9675203125,0,41778.8548019777,0
2610,5.666,519.30028,Unknown,[M+H+Na]2+,null,0.14,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,2610,0,0.00,null,null,null,null,null,null,null,17719.22,Bacto_Peptone_Media_Blank_3_Y-B3_1_3946,519.30029:39234 520.30496:0 521.30963:0,null,256641,249254,271290,206748,26870,0,0,31026,0,0,67785,0,53742,0,43265,35772,51700,10540,0,0,9380,0,0,0,23001,13720,50627,0,245983.257546875,17392.8380520833,27713.5823319824,22078.1005609135
2611,6.207,519.33124,Unknown,[M+NH4]+,null,0.14,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,2611,0,0.00,null,null,null,null,null,null,null,23687.97,Bacto_Peptone_Media_Blank_2_Y-B2_1_3945,519.33124:49044 520.33591:0 521.34057:0,null,353163,372907,342635,344143,53255,30314,26476,0,6971,0,16896,0,9533,0,0,10350,27414,31636,0,0,0,0,0,0,0,51324,0,0,353212.193015625,11007.0725755208,13928.6074728468,16768.1371341374
2612,0.978,519.72474,Unknown,[M+H]+,null,0.04,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,2612,0,0.00,null,null,null,null,null,null,null,12632.38,Pd_001srf_2_Y-D6_1_3859,519.72473:16086 520.72940:0 521.73407:0,null,0,22576,0,0,34448,228926,924,800,0,1559,1042,4293,754,662,2644,811,842,671,1200,0,864,675,1683,882,818,1843,1135,747,5643.9236984375,12009.2270122396,11287.847396875,46708.1122508953
2613,1.181,519.73108,Unknown,[M+H]+,null,0.11,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,2613,0,0.00,null,null,null,null,null,null,null,17277.50,Pd_Bs_1_Y-B5_1_3848,519.73108:25544 520.73575:0 521.74041:0,null,12036,0,26358,24590,369870,0,211927,82318,359818,251528,360875,250620,302987,231537,99695,76173,207275,225663,189756,148891,122927,192130,42065,135417,125846,164140,163566,288159,15746.07866875,191799.253311979,12281.8912258004,99847.1888845565
2614,3.831,520.24098,Unknown,[M+2ACN+H]+,null,0.04,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,2614,0,0.00,null,null,null,null,null,null,null,10003.25,Pd_001srf_2_Y-D6_1_3859,520.24097:15704 521.24563:0 522.25030:0,null,42956,23474,0,0,88282,196910,47377,45646,55374,11607,20587,37132,75609,13409,84932,87897,49311,37864,44757,134389,37938,57407,46345,103497,56888,113347,98772,79264,16607.6919375,67689.1748932292,20760.7918631308,41919.4379023525
2615,4.204,520.25740,Unknown,[M+H]+,null,0.07,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,2615,0,0.00,null,null,null,null,null,null,null,11584.06,Pd_001srf_4_Y-D8_1_3873,520.25739:22760 521.26205:8734 522.26672:0,null,0,105193,53433,58500,108412,106563,160289,204174,68460,79195,137183,91713,117967,111193,0,125219,112419,149307,123225,35975,127911,124596,172344,139265,164530,116517,137431,91898,54281.378765625,116907.673585937,43038.4629259773,43233.4428953056
2616,4.498,520.33170,Unknown,[M+H-H2O]+,null,0.04,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,2616,0,0.00,null,null,null,null,null,null,null,30609.88,Bacto_Peptone_Media_Blank_1_Y-B1_1_3944,520.33173:77356 521.33639:0 522.34106:0,null,367047,29282,120640,22771,12509,0,15777,0,0,8661,20326,8864,16528,7077,11711,0,0,0,0,0,9074,0,0,11756,17176,11989,0,13219,134934.921359375,6861.0244140625,161062.684398014,7030.11890360211
2617,7.695,520.34787,Unknown,[M+H]+,null,0.86,True,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,2617,0,0.00,null,null,null,null,null,null,null,388833.20,Pd_Pd_3_Y-B3_1_3861,520.34790:1584382 521.35257:0 522.35724:0,78.95545:38 81.03603:62 82.03728:58 84.04486:1910 84.05650:44 84.07999:20 85.02852:34 85.04924:174 85.05609:66 96.04335:90 97.04580:36 98.06039:442 99.05500:24 99.06279:24 101.02505:40 104.10720:62 109.02789:148 109.10194:34 114.05519:60 124.03839:82 125.86830:28 125.94965:24 125.98016:20 126.00308:22 126.05515:17058 126.17615:72 126.31936:30 126.99278:40 127.03864:292 127.05842:868 128.05915:160 129.06493:44 134.08191:40 138.05482:8656 138.20293:22 138.99740:22 139.05872:580 139.41334:34 139.99332:20 140.05867:40 140.07636:70 140.08138:42 140.83947:20 144.01999:24 144.06509:1796 144.08453:40 144.59926:20 145.06891:298 145.08355:24 146.07234:36 156.06696:44 156.08228:46 159.77953:26 162.07484:44 168.06557:5348 168.08827:20 168.86351:28 169.06923:314 169.10412:24 169.19236:24 169.19845:28 169.22525:20 170.07818:22 174.08379:28 176.09195:152 186.07581:5550 186.09524:104 187.04152:26 187.07900:354 188.08527:56 189.08438:34 198.97122:46 203.89527:26 204.08694:17438 204.11521:60 204.12223:108 204.70456:22 204.83368:42 205.07166:36 205.09044:1882 205.13979:32 205.22848:24 205.51264:20 205.81493:22 206.09233:244 206.09809:224 207.09195:34 213.53822:20 226.22779:26 242.24401:38 245.13185:40 286.06639:60 299.25336:146 299.26565:80 332.29640:68 341.26501:24 466.24458:22,0,0,0,0,5665196,5843477,5207483,6754509,7632888,4194232,8256851,7714410,4922123,3901441,4279258,5196133,5482895,4849010,5786026,6176140,5889526,6581386,5724661,7333573,7256095,5069611,9194293,6263063,0,6048928.45629948,0,1335121.88560779
2618,0.540,521.19464,Unknown,[M+H-H2O]+,null,0.14,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,2618,0,0.00,null,null,null,null,null,null,null,24242.47,Bacto_Peptone_Media_Blank_2_Y-B2_1_3945,521.19464:45202 522.19931:0 523.20398:0,null,324123,346170,345157,270541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5369,5780,321497.61383125,464.523169010417,35458.5849802433,1574.95156818448
2619,0.982,521.19486,Unknown,[M+2Na]+,null,0.14,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,2619,0,0.00,null,null,null,null,null,null,null,33527.06,Bacto_Peptone_Media_Blank_1_Y-B1_1_3944,521.19489:55156 522.19955:0 523.20422:0,null,466326,459875,431491,458126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453954.387757812,0,15385.1723026081,0
2620,1.551,521.19756,Unknown,[M+H]+,null,0.04,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,2620,0,0.00,null,null,null,null,null,null,null,15817.25,Pd_001srf_2_Y-D6_1_3859,521.19757:23102 522.20224:6094 523.20691:0,null,0,169,0,0,0,300932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.1720937499999,12538.8501502604,84.3441874999997,61427.5696587164
2621,0.932,521.23450,Unknown,[M+ACN+Na]+,null,0.04,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,2621,0,0.00,null,null,null,null,null,null,null,24979.00,Pd_001srf_2_Y-D6_1_3859,521.23450:28758 522.23916:0 523.24383:0,null,0,0,0,0,79506,566580,103381,0,0,831,0,0,0,112564,62519,342,460,0,1111,0,0,0,0,0,0,0,0,0,0,38637.2117950521,0,117727.535538398
2622,0.809,521.23847,Unknown,[M+Li]+,null,0.11,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,2622,0,0.00,null,null,null,null,null,null,null,11882.71,Bacto_Peptone_Media_Blank_4_Y-B4_1_3947,521.23846:19460 522.24313:10132 523.24780:0,null,148385,109112,49183,147951,40583,0,41868,0,17021,20910,18688,16791,16921,0,80876,0,0,0,30141,0,39220,37385,59832,20080,0,16284,48382,48791,113658.003084375,23073.8606088542,46760.685370866,22478.5065603957
2623,4.496,521.59772,Unknown,[M+H]+,null,1.00,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,2623,0,0.00,null,null,null,null,null,null,null,29531.76,Bacto_Peptone_Media_Blank_3_Y-B3_1_3946,521.59772:140234 522.60239:0 523.60705:0,null,1096413,965824,1096260,1065492,260341,277806,290334,305918,237041,192242,272636,279806,268673,289302,286882,291480,343205,390240,360818,349631,361331,358900,374234,368232,326469,345644,351702,334037,1055997.14003125,313204.259596354,61848.8590458955,49460.8362622586
2624,4.374,521.61265,Unknown,[M+H]+,null,0.04,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,2624,0,0.00,null,null,null,null,null,null,null,20474.25,Bacto_Peptone_Media_Blank_4_Y-B4_1_3947,521.61267:43842 522.61734:0 523.62201:0,null,222785,208753,239507,244849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228973.4864375,0,16432.7826375729,0
2625,0.789,521.74349,Unknown,[M+ACN+Na]+,null,0.79,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,2625,0,0.00,null,null,null,null,null,null,null,12660.08,Pd_Pd_3_Y-B3_1_3861,521.74347:30846 522.74814:0 523.75280:0,null,91523,59650,74075,65818,173840,40655,176996,182300,182835,148257,162383,201274,157250,171571,143545,163631,155899,168768,164884,193462,164994,162274,186447,189008,187640,172920,211961,193544,72766.3064828125,169014.063579167,13830.3569947989,32052.3089390752
2626,1.176,521.74424,Unknown,[M+H]+,null,0.04,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,2626,0,0.00,null,null,null,null,null,null,null,14713.38,Pd_001srf_2_Y-D6_1_3859,521.74426:20920 522.74893:0 523.75360:0,null,0,0,0,0,0,258333,0,0,0,0,0,0,0,231,201,0,0,0,0,0,0,186,0,0,0,0,0,0,0,10789.6218460938,0,52726.628970101
2627,4.493,521.93198,Unknown,[M+H]+,null,1.00,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,2627,0,0.00,null,null,null,null,null,null,null,24585.28,Bacto_Peptone_Media_Blank_2_Y-B2_1_3945,521.93201:142368 522.93667:0 523.94134:0,null,926768,933902,917836,876261,201575,222990,265833,269990,184584,168895,223111,222431,205514,229805,227175,228660,276731,302511,292923,294740,267375,297456,304938,313603,267353,278216,269848,275838,913691.791875,253837.247333333,25804.8207486744,40736.2272150584
2628,5.191,521.98445,Unknown,[M+H]+,null,0.04,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,2628,0,0.00,null,null,null,null,null,null,null,20951.50,Bacto_Peptone_Media_Blank_1_Y-B1_1_3944,521.98444:51988 522.98910:0 523.99377:0,null,302988,0,82896,17826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100927.450328125,0,139338.531134614,0
2629,0.622,522.18711,Unknown,[M+H]+,null,0.93,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,2629,0,0.00,null,null,null,null,null,null,null,20890.16,Pd_001srf_2_Y-D6_1_3859,522.18713:35192 523.19180:0 524.19647:0,null,129317,112731,53208,47101,286576,440177,305684,311633,298906,277816,329761,291955,252849,264055,283936,288081,290813,305311,308789,305047,321320,307407,308799,279879,290969,324894,334340,306995,85589.238740625,304833.003972656,41548.0114315922,34849.1068872336
