"","peak_id","Feature","mz","ret","int","group_id","family_id","adducts","connected_to","keep_rep","status"
"2641","2565","3069","785.1532","6.770","177,424.3","292","","M-","[3068]","false","kept (no corr-family)"
"2637","2590","3104","819.5587","1.485","1,503,606.6","291","","M+Cl; M+K-2H","[3120]; [3189]","false","kept (no corr-family)"
"2638","2603","3120","829.5795","1.485","742,727.6","291","","M+FA-H","[3104]","false","kept (no corr-family)"
"2639","2660","3189","895.5900","1.486","301,412.7","291","","M+TFA-H","[3104]","false","kept (no corr-family)"
"2635","2568","3073","789.4032","16.010","763,180.4","290","290_1_F1","M+Na-2H","[3051]","true","keep_rep"
"2636","2550","3051","767.4127","16.009","741,995.9","290","290_1_F1","M-H","[3073]","false","filtered"
"2633","2527","3027","746.5127","1.405","1,352,451.3","289","","M-H2O-H","[3047]","false","kept (no corr-family)"
"2634","2546","3047","765.5269","1.405","264,775.3","289","","M-","[3027]","false","kept (no corr-family)"
"2630","2542","3043","763.5612","2.676","1,975,605.1","288","","M-H","[3046]","false","kept (no corr-family)"
"2631","2545","3046","764.5647","2.676","912,963.9","288","","M-; M-H","[3043]; [3048]","false","kept (no corr-family)"
"2632","2547","3048","765.5691","2.676","268,365.2","288","","M-","[3046]","false","kept (no corr-family)"
"2628","2530","3030","748.5289","2.115","1,696,763.8","287","","M-H","[3033]","false","kept (no corr-family)"
"2629","2532","3033","749.5337","2.115","602,327.0","287","","M-","[3030]","false","kept (no corr-family)"
"2625","2587","3101","816.5394","1.465","315,368.7","286","286_1_F1","M+TFA-H","[3006]","true","keep_rep"
"2626","2509","3006","724.5283","1.465","209,918.2","286","286_1_F1","M+Na-2H; M-","[3101]; [3003]","false","filtered"
"2627","2506","3003","723.5173","1.462","1,670,528.3","286","","M-H","[3006]","false","kept (no corr-family)"
"2621","2537","3038","756.5612","16.581","119,821.5","285","","M+Na-2H","[3011, 3058]","false","kept (no corr-family)"
"2622","2514","3011","734.5796","16.581","111,728.3","285","","M+K-2H; M-H","[2984]; [3038, 3058]","false","kept (no corr-family)"
"2623","2556","3058","772.5353","16.581","103,167.4","285","","M+K-2H","[3011, 3038]","false","kept (no corr-family)"
"2624","2490","2984","696.6231","16.580","81,793.2","285","","M-H","[3011]","false","kept (no corr-family)"
"2619","2465","2945","653.1397","8.432","2,396,964.3","284","284_1_F1","M-H","[2972]","true","keep_rep"
"2620","2482","2972","675.1214","8.432","238,739.5","284","284_1_F1","M+Na-2H","[2945]","false","filtered"
"2617","2460","2940","650.5977","16.580","182,135.4","283","","M+Na-2H","[2969]","false","kept (no corr-family)"
"2618","2479","2969","674.6144","16.580","84,750.2","283","","M+FA-H","[2940]","false","kept (no corr-family)"
"2615","1437","1698","305.0691","10.499","780,893.8","282","282_1_F1","M-2H","[2891]","true","keep_rep"
"2616","2421","2891","612.1482","10.499","646,748.6","282","282_1_F1","M-","[1698]","false","filtered"
"2613","2449","2926","632.7926","16.050","6,954,531.1","281","","M+Na-2H","[1696]","false","kept (no corr-family)"
"2614","1435","1696","304.9009","16.051","1,054,746.9","281","","M-2H","[2926]","false","kept (no corr-family)"
"2611","2401","2861","597.3049","1.505","434,110.2","280","","M-H","[2911]","false","kept (no corr-family)"
"2612","2435","2911","619.2890","1.505","108,427.7","280","","M+Na-2H","[2861]","false","kept (no corr-family)"
"2609","2367","2820","568.3618","2.698","92,451.4","279","","M-H2O-H","[2855]","false","kept (no corr-family)"
"2610","2395","2855","586.3633","2.698","70,873.1","279","","M-H","[2820]","false","kept (no corr-family)"
"2607","2379","2835","575.1986","8.024","228,040.4","278","278_1_F1","M-H","[2860]","true","keep_rep"
"2608","2400","2860","597.1812","8.024","101,271.4","278","278_1_F1","M+Na-2H","[2835]","false","filtered"
"2605","2376","2831","572.0803","7.701","2,177,153.7","277","277_1_F1","M-H","[2858]","true","keep_rep"
"2606","2398","2858","594.0626","7.703","182,200.2","277","277_1_F1","M+Na-2H","[2831]","false","filtered"
"2603","2372","2825","570.3779","1.587","519,411.7","276","276_1_F1","M-","[2823]","true","keep_rep"
"2604","2370","2823","569.3654","1.587","78,247.9","276","276_1_F1","M-H","[2825]","false","filtered"
"2593","2450","2929","634.6237","16.557","368,138.2","275","275_1_F1","M+Br; M+Cl; M+K-2H; M+Na-2H","[2839]; [2954]; [2859, 2910]; [2894]","true","keep_rep"
"2594","2424","2894","612.6419","16.557","274,421.2","275","275_1_F1","M+K-2H; M-H","[2833, 2859]; [2929]","false","filtered"
"2595","2428","2902","614.6400","16.557","156,764.7","275","275_1_F1","M+K-2H","[2839, 2866]","false","filtered"
"2596","2377","2833","574.6859","16.556","142,248.3","275","275_1_F1","M-H","[2859, 2894]","false","filtered"
"2597","2383","2839","576.6838","16.556","69,563.3","275","275_1_F1","M+K-2H; M+Na-2H; M-H","[2910]; [2929]; [2866, 2902]","false","filtered"
"2598","2399","2859","596.6682","16.556","407,484.5","275","","M+Na-2H; M-H","[2833, 2894]; [2910, 2929]","false","kept (no corr-family)"
"2599","2434","2910","618.6501","16.556","360,097.6","275","","M+Br; M+Na-2H","[2839]; [2859, 2929]","false","kept (no corr-family)"
"2600","2405","2866","598.6664","16.556","207,750.5","275","","M+Na-2H","[2839, 2902]","false","kept (no corr-family)"
"2601","2480","2970","674.6417","16.557","87,106.9","275","","M+K-2H","[2954]","false","kept (no corr-family)"
"2602","2470","2954","658.6677","16.556","79,502.9","275","","M+Hac-H; M+Na-2H","[2929]; [2970]","false","kept (no corr-family)"
"2591","2259","2681","504.1400","4.111","78,212.7","274","274_1_F1","M-H","[2745]","true","keep_rep"
"2592","2308","2745","526.1218","4.111","49,350.0","274","274_1_F1","M+Na-2H","[2681]","false","filtered"
"2588","2350","2798","556.3258","2.721","1,833,659.1","273","273_1_F1","M+Hac-H; M-H2O-H","[2597]; [2836]","true","keep_rep"
"2589","2194","2597","478.2942","2.721","282,143.3","273","273_1_F1","M-H2O-H","[2798]","false","filtered"
"2590","2380","2836","575.3492","2.721","229,416.7","273","","M-","[2798]","false","kept (no corr-family)"
"2586","2170","2571","471.0708","8.226","1,576,412.4","272","","M-H","[2650]","false","kept (no corr-family)"
"2587","2233","2650","493.0530","8.226","266,179.0","272","","M+Na-2H","[2571]","false","kept (no corr-family)"
"2583","2210","2618","483.0783","8.935","40,662.1","271","271_1_F1","M+Na-2H; M-","[2541]; [2680]","true","keep_rep"
"2584","2145","2541","461.0966","8.933","37,020.7","271","271_1_F1","M-H","[2618]","false","filtered"
"2585","2258","2680","504.0536","8.936","218,865.1","271","","M+Na-2H","[2618]","false","kept (no corr-family)"
"2580","2180","2583","474.7302","16.532","682,623.3","270","270_1_F1","M+Na-2H; M-H","[2436]; [2662]","true","keep_rep"
"2581","2055","2436","434.7359","16.532","99,296.8","270","270_1_F1","M-H2O-H","[2583]","false","filtered"
"2582","2243","2662","496.7119","16.531","1,505,385.5","270","","M+Na-2H","[2583]","false","kept (no corr-family)"
"2576","2266","2689","506.8323","16.051","36,461,611.6","269","269_1_F1","M+Na-2H; M-H2O-H","[2623]; [2784]","true","keep_rep"
"2577","2339","2784","546.8250","16.051","18,175,691.8","269","269_1_F1","M+Na-2H","[2689]","false","filtered"
"2578","2310","2747","526.8286","16.050","3,648,007.6","269","269_1_F1","M+Br","[2623]","false","filtered"
"2579","2214","2623","484.8504","16.051","2,755,742.4","269","269_1_F1","M+K-2H; M-H","[2747]; [2689]","false","filtered"
"2573","2099","2486","446.1684","5.607","86,836.5","268","268_1_F1","M-H","[2569]","true","keep_rep"
"2574","2168","2569","468.1503","5.607","68,477.3","268","268_1_F1","M+Na-2H; M-H","[2486]; [2643]","false","filtered"
"2575","2226","2643","490.1323","5.607","40,975.3","268","268_1_F1","M+Na-2H","[2569]","false","filtered"
"2570","2223","2639","489.1583","14.090","85,546.9","267","267_1_F1","M+Na-2H","[2564]","true","keep_rep"
"2571","2097","2483","445.1933","14.089","73,207.2","267","267_1_F1","M-H","[2564]","false","filtered"
"2572","2163","2564","467.1757","14.090","63,672.4","267","267_1_F1","M+Na-2H; M-H","[2483]; [2639]","false","filtered"
"2568","2152","2550","463.2835","1.567","155,154.5","266","","M+Na-2H","[2395]","false","kept (no corr-family)"
"2569","2020","2395","423.2884","1.567","148,478.0","266","","M-H2O-H","[2550]","false","kept (no corr-family)"
"2566","2080","2463","440.0223","12.351","559,810.1","265","265_1_F1","M-H","[2542]","true","keep_rep"
"2567","2146","2542","462.0045","12.351","299,466.0","265","265_1_F1","M+Na-2H","[2463]","false","filtered"
"2564","1991","2363","416.8420","16.219","5,416,157.4","264","264_1_F1","M-H2O-H","[2528]","true","keep_rep"
"2565","2134","2528","456.8346","16.218","2,338,981.5","264","264_1_F1","M+Na-2H","[2363]","false","filtered"
"2562","2049","2430","432.5768","7.610","222,372.4","263","263_1_F1","M-2H; M-H","[3163]; [3163]","true","keep_rep"
"2563","2638","3163","866.1608","7.610","123,578.6","263","263_1_F1","2M-H; M-H","[2430]; [2430]","false","filtered"
"2560","2048","2429","432.1060","3.855","160,065.3","262","262_1_F1","M-H","[2519]","true","keep_rep"
"2561","2129","2519","454.0881","3.854","86,517.9","262","262_1_F1","M+Na-2H","[2429]","false","filtered"
"2558","2047","2428","431.1218","5.676","130,042.2","261","261_1_F1","M-H","[2515]","true","keep_rep"
"2559","2125","2515","453.1039","5.676","77,761.3","261","261_1_F1","M+Na-2H","[2428]","false","filtered"
"2555","2105","2493","448.0045","9.351","478,021.5","260","260_1_F1","M+Na-2H; M-H","[3148]; [2570]","true","keep_rep"
"2556","2626","3148","853.0519","9.351","92,237.8","260","260_1_F1","2M-H","[2493]","false","filtered"
"2557","2169","2570","469.9862","9.351","70,873.9","260","260_1_F1","M+Na-2H","[2493]","false","filtered"
"2549","2614","3131","836.5434","1.304","1,499,472.6","259","","M-","[3128, 3155]","false","kept (no corr-family)"
"2550","2611","3128","835.5331","1.304","1,352,422.4","259","","2M-H; M+K-2H; M-; M-H","[2549]; [3195]; [2361]; [3131, 3155]","false","kept (no corr-family)"
"2551","2632","3155","857.5187","1.304","723,683.3","259","","M+Na-2H","[3128, 3131]","false","kept (no corr-family)"
"2552","2666","3195","911.5653","1.304","621,350.4","259","","M+TFA-H","[3128]","false","kept (no corr-family)"
"2553","1989","2361","416.7613","1.304","285,838.5","259","","M-2H","[3128]","false","kept (no corr-family)"
"2554","2151","2549","463.2652","1.304","247,603.1","259","","M+FA-H","[3128]","false","kept (no corr-family)"
"2546","2197","2601","480.3098","1.567","2,418,186.2","258","258_1_F1","M-H","[2546]","true","keep_rep"
"2547","2149","2546","462.2996","1.567","455,394.8","258","258_1_F1","M+FA-H; M-H2O-H","[2459]; [2601]","false","filtered"
"2548","2076","2459","438.2709","1.567","206,044.3","258","","M+Na-2H","[2546]","false","kept (no corr-family)"
"2544","2060","2441","435.2517","1.567","530,221.1","257","257_1_F1","M+Na-2H","[2272]","true","keep_rep"
"2545","1916","2272","395.2571","1.567","441,509.5","257","257_1_F1","M-H2O-H","[2441]","false","filtered"
"2542","1974","2343","413.0227","14.110","217,721.9","256","256_1_F1","M-H","[2438]","true","keep_rep"
"2543","2057","2438","435.0046","14.113","110,998.2","256","256_1_F1","M+Na-2H","[2343]","false","filtered"
"2540","1949","2316","406.0019","8.477","1,277,135.5","255","","M-H","[2318]","false","kept (no corr-family)"
"2541","1951","2318","407.0039","8.477","214,189.1","255","","M-","[2316]","false","kept (no corr-family)"
"2538","1880","2232","387.1653","8.002","747,048.0","254","","M-H2O-H","[2476]","false","kept (no corr-family)"
"2539","2090","2476","443.1280","8.002","46,996.9","254","","M+K-2H","[2232]","false","kept (no corr-family)"
"2536","1941","2303","403.5559","7.750","476,719.0","253","253_1_F1","M-2H; M-H","[3094]; [3094]","true","keep_rep"
"2537","2583","3094","808.1191","7.747","318,311.6","253","253_1_F1","2M-H; M-H","[2303]; [2303]","false","filtered"
"2534","1933","2290","401.0829","3.997","373,924.2","252","252_1_F1","M-H","[2392]","true","keep_rep"
"2535","2018","2392","423.0650","3.994","122,210.7","252","252_1_F1","M+Na-2H","[2290]","false","filtered"
"2532","2050","2431","432.7379","16.532","612,581.9","251","251_1_F1","M+K-2H","[2270]","true","keep_rep"
"2533","1914","2270","394.7827","16.532","92,520.2","251","251_1_F1","M-H","[2431]","false","filtered"
"2530","1908","2262","393.0809","7.563","134,920.7","250","250_1_F1","M-H","[2354]","true","keep_rep"
"2531","1984","2354","415.0627","7.564","55,137.6","250","250_1_F1","M+Na-2H","[2262]","false","filtered"
"2528","1905","2259","392.1264","5.538","142,681.7","249","249_1_F1","M-H","[2349]","true","keep_rep"
"2529","1980","2349","414.1084","5.538","78,589.8","249","249_1_F1","M+Na-2H","[2259]","false","filtered"
"2526","1886","2240","388.9456","11.019","161,381.4","248","248_1_F1","M-H","[2335]","true","keep_rep"
"2527","1966","2335","410.9271","11.019","61,431.7","248","248_1_F1","M+Na-2H","[2240]","false","filtered"
"2524","1861","2210","385.0163","13.561","70,927.7","247","247_1_F1","M-H","[2317]","true","keep_rep"
"2525","1950","2317","406.9984","13.559","27,366.0","247","247_1_F1","M+Na-2H","[2210]","false","filtered"
"2522","1848","2195","382.5504","8.565","1,045,175.9","246","246_1_F1","M-2H; M-H","[3049]; [3049]","true","keep_rep"
"2523","2548","3049","766.1076","8.565","647,419.8","246","246_1_F1","2M-H; M-H","[2195]; [2195]","false","filtered"
"2519","2541","3042","763.5610","1.546","3,799,907.1","245","","2M-H; M-H","[3112]; [3045, 3112]","false","kept (no corr-family)"
"2520","2544","3045","764.5640","1.546","1,586,948.3","245","","M-","[3042, 3112]","false","kept (no corr-family)"
"2521","2597","3112","823.5805","1.546","301,471.9","245","","2M+Hac-H; M+Hac-H","[3042]; [3042, 3045]","false","kept (no corr-family)"
"2517","2594","3108","821.5744","1.526","5,859,991.8","244","","2M+Hac-H; M+Hac-H","[3092]; [3092]","false","kept (no corr-family)"
"2518","2582","3092","807.5587","1.526","314,082.8","244","","2M+FA-H; M+FA-H","[3108]; [3108]","false","kept (no corr-family)"
"2513","1985","2355","415.1100","5.768","80,504.2","243","243_1_F1","M+K-2H; M+Na-2H; M-H","[2344]; [2263]; [2453]","true","keep_rep"
"2514","2072","2453","437.0918","5.769","36,383.6","243","243_1_F1","M+Na-2H","[2355]","false","filtered"
"2515","1909","2263","393.1280","5.769","24,589.3","243","243_1_F1","M-H","[2355]","false","filtered"
"2516","1975","2344","413.1238","5.769","14,942.7","243","243_1_F1","M+Cl","[2355]","false","filtered"
"2506","2592","3106","820.5712","1.505","10,179,996.2","242","","2M+Hac-H; M+Hac-H","[3088]; [3088]","false","kept (no corr-family)"
"2507","2571","3078","792.5398","1.507","7,822,750.7","242","","2M+FA-H; M+FA-H; M+Na-2H","[3088]; [3088]; [3121]","false","kept (no corr-family)"
"2508","2621","3143","848.6003","1.505","2,190,113.8","242","","M-H","[3121]","false","kept (no corr-family)"
"2509","2595","3110","822.5769","1.505","1,455,260.0","242","","M-H","[3085]","false","kept (no corr-family)"
"2510","2576","3085","804.5757","1.505","615,601.8","242","","M+Cl; M-H2O-H","[3088]; [3110]","false","kept (no corr-family)"
"2511","2578","3088","806.5545","1.505","554,002.1","242","","2M+FA-H; 2M+Hac-H; M+FA-H; M+Hac-H; M+K-2H","[3106]; [3078]; [3106]; [3078]; [3085]","false","kept (no corr-family)"
"2512","2604","3121","830.5881","1.506","362,176.6","242","","M+Hac-H; M-H2O-H","[3078]; [3143]","false","kept (no corr-family)"
"2504","2577","3086","804.5763","2.540","1,066,719.4","241","","2M+Hac-H; M+Hac-H","[3023]; [3023]","false","kept (no corr-family)"
"2505","2524","3023","744.5557","2.540","459,295.7","241","","2M-H; M-H","[3086]; [3086]","false","kept (no corr-family)"
"2502","2523","3022","744.0844","10.615","794,385.8","240","240_1_F1","2M-H; M-H","[2148]; [2148]","true","keep_rep"
"2503","1812","2148","371.5386","10.615","751,845.9","240","240_1_F1","M-2H; M-H","[3022]; [3022]","false","filtered"
"2500","1795","2129","369.0219","9.374","348,954.0","239","","M-H","[2617]","false","kept (no corr-family)"
"2501","2209","2617","483.0063","9.374","82,775.0","239","","M+TFA-H","[2129]","false","kept (no corr-family)"
"2498","1779","2107","364.1188","7.844","734,072.3","238","238_1_F1","M-H","[2222]","true","keep_rep"
"2499","1873","2222","386.1004","7.844","101,872.6","238","238_1_F1","M+Na-2H","[2107]","false","filtered"
"2496","1936","2295","402.0128","8.294","76,534.8","237","","M+K-2H","[2220]","false","kept (no corr-family)"
"2497","1871","2220","386.0363","8.294","68,659.4","237","","M+Na-2H","[2295]","false","kept (no corr-family)"
"2494","1681","1991","342.8255","16.408","4,331,952.8","236","236_1_F1","M-H2O-H","[2080]","true","keep_rep"
"2495","1756","2080","360.8361","16.410","259,524.8","236","236_1_F1","M-H","[1991]","false","filtered"
"2491","2070","2451","436.9809","9.211","179,631.6","235","235_1_F1","M+K-2H","[2189]","true","keep_rep"
"2492","1749","2072","359.0378","9.207","154,439.1","235","235_1_F1","M-H","[2189]","false","filtered"
"2493","1843","2189","381.0195","9.210","20,090.9","235","235_1_F1","M+Na-2H; M-H2O-H","[2072]; [2451]","false","filtered"
"2489","1708","2021","347.1034","7.493","1,515,899.7","234","234_1_F1","M-H","[2132]","true","keep_rep"
"2490","1797","2132","369.0852","7.493","148,081.5","234","234_1_F1","M+Na-2H","[2021]","false","filtered"
"2486","681","814","190.0099","4.556","1,330,090.5","233","","M-2H","[2093]","false","kept (no corr-family)"
"2487","1567","1856","323.0238","4.556","282,210.6","233","","M-H2O-H","[2093]","false","kept (no corr-family)"
"2488","1768","2093","363.0165","4.556","76,627.1","233","","M+Na-2H; M-H2O-H","[1856]; [814]","false","kept (no corr-family)"
"2484","1646","1950","337.0557","9.188","9,392,274.9","232","232_1_F1","M-2H; M-H","[2971]; [2971]","true","keep_rep"
"2485","2481","2971","675.1186","9.184","130,150.1","232","232_1_F1","2M-H; M-H","[1950]; [1950]","false","filtered"
"2482","1744","2067","357.9476","9.560","300,576.5","231","231_1_F1","M+Na-2H","[1940]","true","keep_rep"
"2483","1637","1940","335.9658","9.561","206,878.9","231","231_1_F1","M-H","[2067]","false","filtered"
"2480","1610","1907","330.0612","7.587","860,447.5","230","230_1_F1","M-H","[2045]","true","keep_rep"
"2481","1724","2045","352.0432","7.587","56,257.5","230","230_1_F1","M+Na-2H","[1907]","false","filtered"
"2478","1481","1753","310.8780","17.143","889,373.1","229","","M-H2O-H","[2041]","false","kept (no corr-family)"
"2479","1720","2041","350.8705","17.143","773,308.6","229","","M+Na-2H","[1753]","false","kept (no corr-family)"
"2476","2462","2942","652.0465","10.315","220,357.4","228","228_1_F1","2M-H; M-H","[1874]; [1874]","true","keep_rep"
"2477","1582","1874","325.5198","10.315","163,055.3","228","228_1_F1","M-2H; M-H","[2942]; [2942]","false","filtered"
"2474","1804","2139","370.0247","5.676","128,175.8","227","227_1_F1","M+FA-H","[2077]","true","keep_rep"
"2475","1753","2077","359.9887","5.676","19,371.8","227","227_1_F1","M+Cl","[2139]","false","filtered"
"2472","1568","1857","323.0287","9.165","23,933,476.1","226","226_1_F1","M-2H; M-H","[2939]; [2939]","true","keep_rep"
"2473","2459","2939","647.0646","9.165","611,302.7","226","226_1_F1","2M-H; M-H","[1857]; [1857]","false","filtered"
"2470","1566","1855","323.0127","7.400","113,023.7","225","","M-H","[2010]","false","kept (no corr-family)"
"2471","1698","2010","344.9946","7.399","61,766.1","225","","M+Na-2H","[1855]","false","kept (no corr-family)"
"2467","1558","1843","321.0496","7.657","1,921,241.1","224","224_1_F1","M-H","[1995]","true","keep_rep"
"2468","1685","1995","343.0315","7.657","106,699.2","224","224_1_F1","M+Na-2H; M-H","[1843]; [2111]","false","filtered"
"2469","1782","2111","365.0134","7.657","38,609.9","224","224_1_F1","M+Na-2H","[1995]","false","filtered"
"2465","1537","1819","317.0790","4.579","667,163.7","223","","M-H","[1967]","false","kept (no corr-family)"
"2466","1659","1967","339.0609","4.579","280,923.3","223","","M+Na-2H","[1819]","false","kept (no corr-family)"
"2463","1394","1643","298.9632","5.561","582,885.2","222","222_1_F1","M-H2O-H","[1963]","true","keep_rep"
"2464","1656","1963","338.9556","5.561","36,265.4","222","222_1_F1","M+Na-2H","[1643]","false","filtered"
"2461","1524","1803","315.0964","8.890","470,999.2","221","221_1_F1","M-2H; M-H","[2925]; [2925]","true","keep_rep"
"2462","2448","2925","631.1994","8.890","101,480.2","221","221_1_F1","2M-H; M-H","[1803]; [1803]","false","filtered"
"2459","1526","1805","315.0991","3.109","533,062.1","220","","M-H","[1814]","false","kept (no corr-family)"
"2460","1532","1814","316.1023","3.109","77,042.7","220","","M-","[1805]","false","kept (no corr-family)"
"2457","1473","1743","309.2802","1.384","1,542,898.6","219","","M-H","[1917]","false","kept (no corr-family)"
"2458","1618","1917","331.2647","1.384","259,080.6","219","","M+Na-2H","[1743]","false","kept (no corr-family)"
"2455","1460","1724","308.0990","7.657","1,219,602.9","218","218_1_F1","M-H","[1908]","true","keep_rep"
"2456","1611","1908","330.0809","7.657","52,657.2","218","218_1_F1","M+Na-2H","[1724]","false","filtered"
"2453","1453","1716","307.2642","1.388","460,575.8","217","","M-H","[1906]","false","kept (no corr-family)"
"2454","1609","1906","329.2490","1.385","459,065.2","217","","M+Na-2H","[1716]","false","kept (no corr-family)"
"2451","1325","1562","289.0558","4.907","150,067.3","216","216_1_F1","M-H2O-H","[1902]","true","keep_rep"
"2452","1606","1902","329.0482","4.907","43,565.1","216","216_1_F1","M+Na-2H","[1562]","false","filtered"
"2449","1443","1704","306.0768","6.817","3,462,336.1","215","","M-H","[1710]","false","kept (no corr-family)"
"2450","1447","1710","307.0805","6.817","335,777.6","215","","M-","[1704]","false","kept (no corr-family)"
"2446","410","492","152.5346","8.521","4,060,691.6","214","214_1_F1","M-2H","[2897]","true","keep_rep"
"2447","2427","2897","613.1602","8.521","3,187,900.5","214","214_1_F1","2M-H; M-H","[492]; [2930]","false","filtered"
"2448","2451","2930","635.1425","8.521","1,424,854.5","214","","M+Na-2H","[2897]","false","kept (no corr-family)"
"2442","1773","2099","363.9719","6.724","418,467.4","213","","M-H2O-H","[2377]","false","kept (no corr-family)"
"2443","2015","2389","421.9305","6.724","326,119.4","213","","M+K-2H","[2116]","false","kept (no corr-family)"
"2444","2004","2377","419.9335","6.723","224,767.6","213","","M+K-2H; M+TFA-H","[2099]; [2116]","false","kept (no corr-family)"
"2445","1785","2116","365.9683","6.724","165,243.7","213","","M+Hac-H; M-H2O-H","[2377]; [2389]","false","kept (no corr-family)"
"2439","2415","2882","606.0744","9.258","31,115,093.6","212","212_1_F1","2M-H; M-H","[1674]; [1674, 2919]","true","keep_rep"
"2440","1419","1674","302.5337","9.258","3,458,128.7","212","212_1_F1","M-2H; M-H","[2882, 2919]; [2882]","false","filtered"
"2441","2443","2919","628.0566","9.258","721,439.7","212","212_1_F1","M+Na-2H","[1674, 2882]","false","filtered"
"2437","1418","1673","302.1360","6.724","336,545.4","211","","M-H","[1529]","false","kept (no corr-family)"
"2438","1298","1529","284.1255","6.724","50,438.8","211","","M-H2O-H","[1673]","false","kept (no corr-family)"
"2435","393","472","150.0422","5.815","2,938,988.6","210","210_1_F1","M-2H","[1860]","true","keep_rep"
"2436","1571","1860","323.0738","5.815","52,297.7","210","210_1_F1","M+Na-2H","[472]","false","filtered"
"2433","1273","1499","280.9971","7.353","1,698,617.3","209","209_1_F1","M-H2O-H","[1841]","true","keep_rep"
"2434","1556","1841","320.9896","7.353","137,141.6","209","209_1_F1","M+Na-2H","[1499]","false","filtered"
"2431","1554","1839","320.8436","16.458","1,737,663.6","208","208_1_F1","M+Na-2H","[1497]","true","keep_rep"
"2432","1271","1497","280.8499","16.458","165,968.1","208","208_1_F1","M-H2O-H","[1839]","false","filtered"
"2429","1385","1632","297.2434","1.424","769,093.1","207","","M-H","[2337]","false","kept (no corr-family)"
"2430","1968","2337","411.2392","1.425","304,481.8","207","","M+TFA-H","[1632]","false","kept (no corr-family)"
"2427","379","452","148.0439","5.445","3,843,972.9","206","206_1_F1","M-2H","[1829]","true","keep_rep"
"2428","1547","1829","319.0770","5.444","148,459.2","206","206_1_F1","M+Na-2H","[452]","false","filtered"
"2425","1235","1457","273.9925","5.070","174,786.1","205","","M-H2O-H","[1787]","false","kept (no corr-family)"
"2426","1509","1787","313.9849","5.070","46,315.4","205","","M+Na-2H","[1457]","false","kept (no corr-family)"
"2423","2647","3173","872.6014","2.473","1,317,991.4","204","","2M+FA-H; 2M+Hac-H; 2M-H; 3M-H; M+Br; M+Cl; M+FA-H; M+Hac-H; M+K-2H; M+Na-2H; M+TFA-H; M-; M-2H; M-3H; M-H; M-H2O-H","[3174]; [3174]; [3174]; [3174]; [3174]; [3174]; [3174]; [3174]; [3174]; [3174]; [3174]; [3174]; [3174]; [3174]; [3174]; [3174]","false","kept (no corr-family)"
"2424","2648","3174","872.6020","2.473","999,644.5","204","","2M+FA-H; 2M+Hac-H; 2M-H; 3M-H; M+Br; M+Cl; M+FA-H; M+Hac-H; M+K-2H; M+Na-2H; M+TFA-H; M-; M-2H; M-3H; M-H; M-H2O-H","[3173]; [3173]; [3173]; [3173]; [3173]; [3173]; [3173]; [3173]; [3173]; [3173]; [3173]; [3173]; [3173]; [3173]; [3173]; [3173]","false","kept (no corr-family)"
"2421","1326","1563","289.0681","10.545","371,584.2","203","203_1_F1","M-H","[1438]","true","keep_rep"
"2422","1219","1438","271.0575","10.545","279,972.3","203","203_1_F1","M-H2O-H","[1563]","false","filtered"
"2419","2439","2915","624.2475","8.271","226,916.8","202","","2M+FA-H; M+FA-H","[2934]; [2934]","false","kept (no corr-family)"
"2420","2454","2934","638.2633","8.272","180,679.5","202","","2M+Hac-H; M+Hac-H","[2915]; [2915]","false","kept (no corr-family)"
"2415","1595","1889","328.0585","8.543","4,158,395.2","201","201_1_F2","M+Na-2H; M-2H; M-H","[1556, 1705, 2004]; [2952]; [2952]","true","keep_rep"
"2416","2469","2952","657.1242","8.543","229,685.8","201","201_1_F2","2M-H; M-H","[1889]; [1889]","false","filtered"
"2413","1444","1705","306.0766","8.543","311,305,192.2","201","201_1_F1","M-H","[1556, 1889, 2004]","true","keep_rep"
"2414","1319","1556","288.0661","8.542","1,688,707.1","201","201_1_F1","M-H; M-H2O-H","[2121]; [1705, 1889, 2004]","false","filtered"
"2417","1790","2121","367.9985","8.543","403,721.4","201","","M+Br","[1556]","false","kept (no corr-family)"
"2418","1692","2004","344.0328","8.543","157,112.6","201","","M+K-2H","[1556, 1705, 1889]","false","kept (no corr-family)"
"2410","1173","1386","264.0604","5.675","931,953.7","200","200_1_F1","M-H2O-H","[1689]","true","keep_rep"
"2411","1431","1689","304.0530","5.676","335,119.3","200","200_1_F1","M+Na-2H; M-H","[1386]; [1988]","false","filtered"
"2412","1678","1988","342.0036","5.676","28,867.1","200","200_1_F1","M+K-2H","[1689]","false","filtered"
"2408","2365","2816","565.0478","10.007","15,246,227.2","199","199_1_F1","2M-H; M-H","[1509]; [1509]","true","keep_rep"
"2409","1281","1509","282.0204","10.007","708,788.0","199","199_1_F1","M-2H; M-H","[2816]; [2816]","false","filtered"
"2406","1915","2271","395.2440","1.384","2,581,223.3","198","","M+TFA-H","[1987]","false","kept (no corr-family)"
"2407","1677","1987","341.2701","1.385","289,940.3","198","","M+Hac-H","[2271]","false","kept (no corr-family)"
"2404","2363","2814","562.9062","10.220","939,901.4","197","197_1_F1","2M-H; M-H","[1498]; [1498]","true","keep_rep"
"2405","1272","1498","280.9496","10.220","232,199.7","197","197_1_F1","M-2H; M-H","[2814]; [2814]","false","filtered"
"2402","311","370","138.9415","16.361","16,281,107.9","196","196_1_F1","M-2H","[1363]","true","keep_rep"
