id_number,mz,rtime,Orbi_P_E2_EXBLANKA.mzML,Orbi_P_E2_EXBLANKB.mzML,Orbi_P_E2_EXBLANKC.mzML,Orbi_P_E2_WS03A.mzML,Orbi_P_E2_WS03B.mzML,Orbi_P_E2_WS03C.mzML,Orbi_P_E2_Wasteblank4.mzML,Orbi_P_E2_Wasteblank5.mzML,Orbi_P_E2_Wasteblank6.mzML
16960,156.1388712,7.491176,27604.738,139.9761,329.44043,132.7178,481.95697,142.01231,221.64801,99.34755,252.20724
16769,236.1047289,7.494604,24615.025,3306.5535,474.14832,43.979687,0,0,24.292751,0,33.378525
16847,350.2676159,7.49531,171604.9,16159.457,31012.982,0,0,0,0,0,0
16763,314.2697026,7.4954715,63748.227,842.5957,351.78802,287.2226,332.02832,313.5536,221.74341,452.28928,224.38913
16806,181.1228605,7.4969373,10351.621,866.411,820.46375,4286.893,1004.21716,2864.5159,894.2855,2070.2544,635.174
16842,366.243377,7.500735,31607.096,4527.053,8549.508,0,0,0,0,33.64537,0
16804,168.1388735,7.501395,17723.035,277.39404,115.84222,113.92624,134.737,115.89149,47.744247,58.440094,170.91743
16793,123.1174716,7.503313,318376.1,5901.233,2489.2769,1359.3971,1100.3591,1319.9502,577.00494,897.89813,455.5685
16758,336.251664,7.5063667,1856360.9,33286.938,17032.137,337.76462,5345.8276,4949.0815,0,0,0
16920,245.2298175,7.5081277,20798.98,1011.13666,1157.4861,37.949966,45.84884,34.876823,32.788036,34.250996,50.143776
16776,109.1018711,7.509514,29462.146,4564.2695,2268.5886,2250.2976,2333.9521,2125.0208,1629.6445,1004.9556,600.1128
16867,399.1347553,7.5114465,223.08215,4138.929,4396.0693,5308.1094,4648.9126,5185.11,4466.221,4225.221,4630.7285
16868,415.1084936,7.513096,0,318.3061,423.74384,650.48517,614.13196,298.75635,942.8714,417.36115,798.67804
16957,153.1278629,7.5144863,4027.6694,382.4817,217.33838,643.9131,369.11755,347.79086,267.23856,236.49844,447.11536
16773,187.1338863,7.5148706,88644.95,1936.0748,256.42563,96.58116,62.921852,65.9579,79.92815,54.719604,56.47728
16914,139.1122559,7.515844,6685.106,365.67062,850.52423,291.2523,606.01465,752.7649,192.73859,472.57135,167.01576
16876,672.4189942,7.522166,0,0,0,4791.6523,5282.3257,4492.747,0,0,0
16877,677.3739203,7.522166,0,0,0,2201.586,2113.3008,1872.208,0,0,0
16991,171.1497315,7.524871,14442.945,11126.633,17531.818,27141.01,26515.225,21605.48,15898.111,10712.115,16807.416
16819,345.3121189,7.526135,116906.59,3248.259,2208.9717,282.32968,251.14583,216.15314,0,0,0
16864,263.2376929,7.5263457,183998.11,6470.406,6095.952,198.03128,112.625,45.51573,0,0,24.160664
16846,328.2856918,7.528156,166709.84,12354.721,24239.691,247.74187,208.12103,304.6529,63.858253,66.65599,90.348885
16907,359.3286431,7.52975,170127.36,4894.8438,2307.8892,370.00128,395.95554,278.84268,21.731464,0,0
16888,280.2642029,7.5300636,2933805.2,102530.266,98072.56,3744.8916,3449.4558,3329.013,0,0,0
16949,296.2278922,7.532098,29144.705,669.3012,265.59164,27.786083,0,32.65588,0,29.649382,30.530304
16906,609.5233427,7.5336537,17843.352,0,0,0,0,0,0,0,0
16921,261.2224333,7.534607,27092.36,271.70386,107.93855,749.8192,278.1009,624.671,0,0,28.773323
16784,337.2550127,7.5355606,373136.56,9021.493,3359.5198,1379.6741,1095.0721,1008.65063,0,0,0
17009,514.3194546,7.53864,0,0,0,5736.4395,5644.7715,4737.4614,0,33.55854,0
16935,445.1191513,7.5391574,1938.1357,14669.254,15032.452,16276.805,15355.602,15472.896,16213.665,16441.39,16521.371
16930,591.5117226,7.5397997,6870.9146,0,0,0,0,0,0,0,0
16933,649.5158237,7.5397997,81006.48,0,0,0,0,0,0,0,0
16942,447.1164549,7.5398307,153.94385,5683.138,5582.991,5547.022,5424.1104,5812.176,5534.0376,5739.376,5945.0435
16934,158.1180785,7.5414557,334219.22,3997.9502,1553.6207,400.82306,179.73682,381.93042,255.92354,317.61526,173.96121
16969,352.2274282,7.542004,815554.9,24896.1,9474.225,4096.6265,3457.2117,3534.1833,26.770948,39.638573,0
16938,431.1423188,7.5420194,12165.801,27216.127,26555.877,28382.729,27800.518,28300.096,26647.564,26182.826,28021.598
16939,429.1453506,7.542027,40678.656,87206.87,85547.69,91922.516,86989.73,94625.96,83617.09,83983.25,84965.71
16947,341.3173964,7.5430007,68568.88,2535.1013,2080.7266,0,0,0,0,0,0
16885,142.1232056,7.543698,18257.264,196.82816,602.62506,193.72803,206.5798,312.7059,145.35251,305.57764,178.83995
16932,631.5057846,7.5436745,89966.28,160.30106,0,0,0,0,0,0,0
16965,314.2696674,7.543769,78373.22,1147.4402,351.78802,236.79767,332.02832,203.39511,177.89241,452.28928,224.38913
16970,424.1897441,7.5442452,446.61282,2594.2163,2443.4568,1940.5889,1100.6273,2611.462,2342.597,2451.7278,2397.1074
16931,613.4952274,7.545013,41387.43,137.84497,119.24657,0,0,0,0,0,0
16952,117.0705489,7.5455728,23811.979,20927.734,20889.643,19217.97,19693.293,20999.09,26460,21389.414,19589.191
16968,627.5336984,7.545856,35918.527,0,0,0,0,0,0,0,0
16897,141.0914479,7.5471473,52689.445,784.81244,385.18344,326.23703,469.9201,293.04572,925.32776,362.27518,233.9136
16971,413.2312346,7.5474753,15184.706,11923.915,12792.945,13759.749,12977.489,11667.0205,11585.244,12310.328,12133.76
16900,170.1545008,7.5480566,17588.133,580.32336,195.69603,330.67853,330.2063,312.93506,339.6493,177.95897,486.5821
16979,435.2131494,7.5488095,1832.1582,6096.7344,6146.804,7374.413,6957.717,7406.5513,6181.515,5927.3403,6511.0405
16982,115.0759589,7.549635,18291.963,16975.51,16303.109,16735.113,14935.6875,16221.427,16078.025,16213.927,16118.1045
16966,331.2970396,7.549722,32844.195,80.87871,0,0,0,0,0,0,0
16980,451.1876213,7.5500436,236.03735,2692.4924,2451.2185,2720.541,2630.0706,2497.3042,2361.717,2455.5046,2533.819
16959,155.1071206,7.5529766,131671.06,2077.9724,545.03064,858.5316,531.8095,981.35565,256.72516,428.20883,166.00175
16962,296.2591123,7.5551763,5940553.5,226134.1,194412.12,2880.334,3356.3477,2973.514,0,25.790384,29.894701
16903,336.2837152,7.5557384,10756.384,40.53074,0,0,0,0,0,0,0
16927,336.218495,7.556096,21427.34,1201.136,839.5668,0,31.200281,0,0,36.695274,0
17007,479.2802062,7.5568023,0,0,0,2912.362,2834.0447,2373.106,0,0,0
17008,519.2727246,7.5568023,0,0,0,1179.2476,1093.3461,922.6798,0,0,0
16895,125.096425,7.5588207,6642.517,582.7435,281.25336,374.78815,238.04605,418.7567,484.32315,169.96663,178.48126
17012,497.2907842,7.558851,0,0,0,21408.146,20475.713,17813.287,0,0,0
16977,336.2511838,7.5602794,2173902.2,51289.52,19742.98,8014.0723,7061.1587,6634.783,0,0,30.799362
16989,123.0811055,7.562693,17352.053,1385.9475,1118.8981,1400.1277,6794.6953,4778.9956,2127.331,1965.1643,5917.5947
17168,345.3120271,7.5628076,179925.53,5288.6177,448.2377,243.58618,298.487,279.81833,0,0,0
16984,172.1337868,7.566307,925101.44,11070.617,10666.399,2410.37,2603.9336,2339.213,115.5397,289.6288,214.8295
16992,268.2643159,7.566907,3996.5872,0,31.900278,0,0,0,0,0,0
17005,109.1018584,7.568829,282559.25,4410.791,2464.2422,2250.2976,2657.9944,2125.0208,1136.0986,3647.1313,901.78644
17002,293.2110879,7.570766,220.76022,296.15228,117.59143,21047.68,21978.924,18044.873,134.25778,305.1462,310.86545
17153,154.1231734,7.572748,15594.012,107.46528,106.104706,351.61417,200.81969,111.08294,122.60999,158.76637,217.46461
16946,334.2172793,7.573292,361978.53,39144.402,31758.84,361.74838,173.50978,158.2443,0,0,0
17057,135.0808835,7.573629,4592.899,1058.062,1940.4045,1263.1036,436.4887,594.0603,225.09409,384.35645,208.64087
16892,278.2486094,7.574665,183955.05,5222.213,3776.7688,109.57005,31.770016,81.99927,0,0,0
17150,137.0965915,7.577669,25390.062,3556.1826,1630.491,2069.858,738.9871,2612.3552,2186.962,2110.4001,581.41113
16944,279.2326703,7.5782285,253725.12,12018.368,10574.22,1711.1063,1589.4072,1085.7074,354.52634,450.864,294.88083
17060,324.2171192,7.580483,7315.0527,1465.2258,4611.8164,36.276886,97.7163,97.27419,0,0,27.798761
17040,165.0916153,7.5829086,13824.275,13012.421,12445.123,12681.694,13704.201,13562.343,11964.066,12246.648,12665.08
17043,238.1806703,7.584113,6815.9033,7251.3857,7098.648,7328.0635,7285.2075,7244.487,7224.826,7412.937,7321.5884
17044,221.1542697,7.5841446,15893.625,16622.643,19300.168,16423.598,17457.73,16889.72,15772.701,15809.098,15683.053
17046,266.2486834,7.5846863,25883.6,1068.9669,1111.7933,0,0,0,0,0,0
17048,243.1361943,7.5848103,4520.9536,7415.944,7285.637,8187.7607,7724.2236,7757.077,7821.1763,7671.963,7814.5674
17049,259.1100077,7.5854764,606.0361,1730.5087,1882.9717,1790.9159,1977.5808,1646.6418,1841.0782,1946.0897,1887.0079
17152,142.1594485,7.586128,44126.273,479.10605,42.225773,19.567944,24.458464,32.957203,0,0,0
16945,318.2420808,7.5864224,1492149.4,102205.17,85062.7,1020.01154,869.74084,885.39954,0,0,0
16926,319.2447035,7.5874577,293157.38,18153.92,13734.043,191.3306,147.09735,135.79285,0,0,0
17059,322.2153821,7.5886855,8344.377,760.60406,719.034,0,0,0,0,0,0
17058,170.1181356,7.589765,20012.969,1650.6948,3675.6995,101.36301,147.09119,165.30168,98.41284,269.4668,188.32294
17165,631.5058793,7.592839,68563.05,133.96167,0,0,0,0,0,0,0
17154,155.1071003,7.5963345,75788.836,1075.39,702.9678,858.5316,398.34088,668.2419,509.58502,402.21033,166.00175
17082,327.0789426,7.5996594,16821.637,17996.463,18789.979,22200.008,19004.646,20364.06,18785.184,17704.818,19370.77
17084,349.0610508,7.6012554,493.70294,1547.5619,1350.6915,1877.4736,1629.5132,1881.1504,1458.6886,1467.8846,1493.6425
17085,344.1056801,7.6016183,948.8813,1373.2113,1568.2292,1425.6617,1294.6318,1218.3337,1397.5111,1251.9379,1309.8082
17050,306.2413656,7.604523,30759.39,2245.325,2256.5173,32.993084,36.86988,73.95378,0,0,0
16963,251.2376382,7.605887,10213.96,291.3502,248.64676,0,0,0,0,0,0
17096,267.172694,7.606457,45800.594,35163.39,38965.41,44143.312,40062.145,42113.773,33756.184,33717.57,35032.504
17097,289.154673,7.6069007,971.3751,1453.9286,1303.922,1461.1982,1566.6838,1602.2124,1356.102,1224.4762,1201.9391
17045,284.2592241,7.6073613,58600.574,2940.695,2865.4436,80.50194,26.26638,38.437355,0,0,0
17125,347.1267266,7.613238,770.6436,1254.1072,1147.115,36.273514,0,0,31.061478,29.541374,30.750755
17113,627.3379683,7.6149974,0,0,0,1397.4796,1405.3502,1433.666,0,0,0
17173,172.1337958,7.6165905,510308.94,7036.482,3224.4343,3361.0234,2565.824,2330.6096,115.5397,289.6288,214.8295
17115,622.3825911,7.616751,0,0,0,3710.151,3524.071,2966.2554,0,0,0
17072,340.193013,7.621798,4619.1406,1421.7504,4728.194,45.062508,46.097137,158.44553,66.314926,41.6802,0
17126,363.1006118,7.6229057,230.86697,641.53986,633.0433,0,0,0,0,0,0
17158,245.230247,7.6272635,13775.755,44.504883,93.88019,37.347466,30.121414,36.775215,32.788036,29.950752,31.97565
17114,226.2171878,7.6279325,42004.406,5257.6406,5180.884,1618.4259,1740.623,1406.7551,0,0,29.542301
17178,352.2267494,7.632182,458774.75,10253.124,4000.7969,4161.5435,3348.1323,2713.6855,0,32.20143,0
17137,278.248569,7.636416,128308.3,4036.0383,3890.287,164.8671,273.92236,311.65344,0,0,0
17145,366.2418526,7.636679,7968.6035,626.5514,2162.9304,0,0,0,0,0,0
17163,609.5230531,7.6381288,8448.234,0,0,0,0,0,0,0,0
17164,627.5337632,7.6381288,6263.516,0,0,0,0,0,0,0,0
17203,263.237585,7.638207,64497.22,808.7006,267.26978,42.68856,144.04881,44.218323,0,0,33.14129
17166,350.267586,7.6382585,36609.312,2855.0718,6199.743,0,0,0,0,0,0
17174,336.2511395,7.639282,1179150.9,20991.86,8760.49,8479.025,6950.708,6623.9224,0,0,30.799362
17170,222.0893472,7.641399,6984.1016,529.18945,123.45068,235.29198,47.767944,79.46797,0,0,23.895203
17190,359.3278273,7.642639,84740.97,508.00717,353.96442,382.39896,323.9079,247.07556,0,0,0
17149,121.1017235,7.6427307,7188.55,702.80096,1169.7074,601.48425,2009.7217,941.2472,1456.1858,433.1483,615.8291
17177,280.2641796,7.64287,1035639.9,14398.117,10666.528,3529.502,2835.7903,2766.9104,0,0,0
17187,649.5164112,7.6441994,22088.598,0,0,0,0,0,0,0,0
17127,191.1799467,7.647182,266.83206,245.91522,121.37288,96.577576,243.7859,69.53267,171.20618,103.82505,41.891495
17226,141.0914623,7.647253,39774.836,392.76892,319.19583,326.23703,469.9201,729.15814,261.6024,446.86722,491.1628
17191,518.323096,7.6475663,0,0,0,2730.3254,2698.5225,2444.3306,0,0,0
17169,206.1168775,7.6490197,60288.95,1922.2124,741.3999,868.1616,810.5448,492.27667,48.016834,36.01172,70.249146
17207,284.3319512,7.6531124,368456.78,433849.5,440248.7,447370.06,437731.9,390300.1,425029.12,450144.94,440299.78
17212,399.1346733,7.654142,19949.375,33085.29,30915.18,31697.22,31949.03,33722.047,32627.537,33355.355,33815.16
17167,328.2856037,7.6561947,24328.111,2554.8872,4684.386,729.2926,562.79,305.57504,63.858253,66.65599,221.43822
17249,306.2415807,7.6579394,18333.8,1409.5077,1750.2031,32.993084,36.86988,73.95378,30.347958,0,0
17188,496.3441657,7.658764,0,0,51.436844,41158.703,41250.68,37883.367,23.262653,0,39.82658
17184,184.1339503,7.6592965,10625.186,99.30773,125.59946,201.9801,264.82928,319.20523,55.905037,109.24457,192.27754
17155,156.1388758,7.6605325,13299.842,319.73145,344.17017,362.66495,188.38824,334.36465,170.54472,207.57059,226.1466
17245,158.1180693,7.6615295,262245.78,3438.697,1283.7109,892.11566,525.9945,763.6561,309.99252,368.89926,549.18
17283,334.2173297,7.6641583,653427.1,70541.69,59476.68,616.9445,173.50978,440.59515,0,0,0
17248,284.2597024,7.664292,37118.32,1658.5055,1715.1611,80.50194,26.26638,38.437355,0,26.588737,22.079977
17161,314.2697906,7.6643133,25435.176,982.993,351.78802,1572.3225,907.18787,967.8111,808.8795,959.1339,375.9778
17224,415.1085105,7.6692233,66.0262,1517.8367,1433.052,1646.2983,1392.2003,1540.3191,1610.1858,1835.0706,1736.1677
17230,296.2591281,7.669916,6235093,343566.7,283329.06,9639.847,9473.71,8120.2866,52.821526,43.05592,34.543217
17282,327.3018897,7.6752324,111042.03,6682.0713,5165.177,35.00358,0,0,0,0,0
17175,318.2420863,7.6783786,2188673.8,179080.48,148611.7,2026.3174,4017.2646,3161.823,0,0,0
17273,591.5116678,7.68641,12907.319,0,0,0,0,0,0,0,0
17275,629.4682083,7.68641,3112.603,0,0,0,0,0,0,0,0
17274,615.5029986,7.686805,11649.399,62.45607,0,0,0,0,0,0,0
17277,613.4948472,7.6886315,115738.9,708.0726,500.97235,0,0,0,0,0,0
17285,341.317784,7.691514,124870.6,7136.0063,5293.452,0,36.85283,0,0,0,0
17261,335.2200837,7.6933103,129863.86,11418.973,9453.278,896.5998,1677.5369,516.38904,531.19794,178.79161,1023.0465
17247,266.2486083,7.6983986,32716.414,1367.5845,1248.6147,0,0,0,0,30.794416,29.538103
17270,280.2364515,7.699677,46683.45,1815.8479,1762.2949,4547.861,4435.687,4137.0767,0,0,29.633316
17296,279.2326621,7.7010846,247350.69,15465.971,12705.962,29023.096,27131.047,24740.574,515.4855,506.62323,715.12805
17323,263.199857,7.7060113,180.83174,2178.2092,1954.8411,3187.8936,2640.1492,3001.4756,1723.4293,1654.063,1821.2811
17377,340.1937882,7.70664,5160.3174,858.94806,3297.5303,45.062508,66.04587,41.084545,66.314926,41.6802,46.18062
17326,241.2167607,7.712896,5446.0312,5261.5435,6171.3955,6505.9834,7143.685,6982.616,5975.5034,6062.509,5912.3286
17335,459.2513093,7.7170396,0,0,0,3058.9543,2575.1653,2559.9631,0,0,0
17328,475.2242493,7.7170463,0,0,0,894.6387,487.65137,399.0514,0,0,0
17345,579.3065551,7.7255106,466.03235,855.8618,771.8733,979.70123,964.5502,975.5725,1029.9419,818.5718,779.48047
17348,703.2765576,7.7265363,947.41205,1557.5189,1602.3303,2651.2644,2465.2385,2627.128,1736.2091,1739.5114,1776.5138
17350,698.3214978,7.7275715,5234.8687,5938.7017,5815.489,5907.4185,6155.1357,6077.0537,5611.4375,5261.195,5858.761
17354,719.2508141,7.7275796,300.64502,2071.1953,1978.9089,3177.2698,3056.6494,2845.7378,2352.7568,2247.6636,2538.8315
17337,419.2570136,7.728488,45.67285,0,0,4654.429,4588.5107,4449.631,0,0,0
17356,574.3512992,7.73007,4232.9014,3945.4104,4598.6597,3970.2168,4134.306,4312.516,4002.4268,4756.6006,3522.4482
17298,319.226124,7.7411804,726.98474,356.17398,308.5656,2317.7595,1762.5575,1265.9349,914.0666,276.2373,219.93002
17384,421.2742838,7.741467,0,0,0,3843.4773,4222.3867,4152.3906,0,0,0
17386,237.1280186,7.7437134,18327.666,17631.72,16926.186,18468.623,17865.504,18845.645,17056.887,16795.787,16894.012
17392,461.2664896,7.746863,0,0,0,1267.199,1307.0686,1136.8082,0,0,0
17382,324.2174131,7.750055,4199.521,618.5587,2746.8464,64.88455,65.32716,32.08845,0,0,27.825212
17420,322.2726817,7.765274,43671.367,3500.252,3493.378,359.93317,597.23004,352.4116,0,0,0
17423,300.2905879,7.7704587,17279.871,1414.8406,1583.0261,493.74664,358.7004,94.074356,81.13722,124.31958,76.16474
17418,282.2800278,7.777422,72104.055,5826.0376,6851.182,923.0399,1080.3173,863.80664,33.6391,41.14724,27.859703
17559,338.245723,7.7810893,9763.573,790.20197,795.85944,31.995178,31.311712,29.112856,0,0,0
17496,318.2420238,7.7859535,525902.4,39947.3,31455.885,46.24711,137.80112,0,0,0,0
17495,296.2592074,7.78953,1161719.5,71423.734,56709.992,80.07662,488.91864,368.6917,21.799717,34.441757,29.354834
17452,334.2723939,7.791092,9343.69,379.08563,340.54602,0,0,0,0,0,0
17463,393.1110277,7.799261,1321.7378,1799.1322,1559.5492,2010.6455,1370.6339,1739.1198,1783.4318,1999.1799,1816.3513
17464,377.1369661,7.7999215,1469.2932,1288.8875,1521.9824,1738.9166,1648.3344,1687.8518,1404.4608,1583.1626,1414.1938
17466,372.1822875,7.8006234,3810.2393,3238.1428,3526.0493,3267.687,2738.1785,3051.5786,3515.3572,3422.7317,3193.8357
17494,279.2325981,7.8072205,28912.102,2495.4604,2479.666,783.11487,1561.5726,846.32544,356.67346,283.8625,648.14264
17537,338.2681739,7.80775,7180.4517,43.158463,113.819565,112.69968,52.86247,81.693924,94.02547,29.911644,24.787642
17569,350.248307,7.8127003,2681.346,42.143333,32.669617,0,0,0,0,0,26.900213
17497,334.2177109,7.815262,187605.48,16052.155,12168.333,0,85.938354,98.163025,0,0,0
17536,306.2414459,7.8159547,2903.7273,64.13964,74.44678,0,0,0,0,0,0
17487,327.3019888,7.817259,23347.748,1402.9064,1097.7783,0,0,0,0,0,0
17488,341.3175181,7.817259,27682.824,1371.1115,1252.1411,0,0,0,0,0,0
17489,233.2272068,7.8172784,15010.418,726.3526,555.5486,0,0,0,0,0,0
17490,598.3815703,7.81755,0,0,0,2552.1074,2761.11,2437.6536,0,0,0
17491,603.3364105,7.8175607,0,0,0,1028.8196,904.42224,1082.2712,0,0,0
17503,163.0758474,7.8241663,4093.2742,2128.6506,2760.71,8288.443,10322.506,10494.6,1180.1177,1597.1562,2096.5732
17508,381.1110041,7.824852,1120.1635,697.57477,645.79846,3407.5762,3985.656,3973.1038,318.9383,461.25488,351.3153
17509,360.1816889,7.8250065,515.56635,284.01706,159.0221,2017.0847,2418.924,2280.5574,112.52778,199.82101,196.8469
17514,365.1370825,7.826754,5115.1045,3672.885,3583.944,16029.336,19957.715,19554.86,2299.3955,2258.374,1181.0487
17517,311.1649829,7.8270316,42311.965,36899.207,48901.336,38341.676,46925.387,40529.12,41251.996,46968.355,35899.434
17527,328.1924071,7.8284283,760.66376,302.35846,1024.2168,928.9708,845.362,1119.1549,918.8504,1255.8759,938.3689
17513,343.1550936,7.8286686,2208.4468,1349.8228,880.0682,4502.839,5614.713,5919.553,731.004,776.9986,631.45
17519,333.1472957,7.8286734,4213.8916,5060.4033,6594.4766,8829.349,7942.1187,7333.4634,6299.7905,6849.069,5157.6533
17520,349.1212766,7.828791,2248.662,4512.854,4390.9375,5074.7417,5373.352,4704.0015,4768.8135,3603.5303,4265.6113
17526,354.2421618,7.832529,1826.8888,0,0,0,0,0,0,0,0
17532,430.3904572,7.8360553,207679.2,178651.2,182713.28,204604.98,201650.14,205468.34,179177.31,182180.94,189761.78
17542,269.2105392,7.839487,13424.826,11212.743,11316.593,12198.429,10873.62,27381.207,9604.936,13700.406,11856.071
17568,282.2800155,7.8400626,81020.336,5778.03,5557.4727,800.07544,764.7055,796.2985,33.6391,41.14724,27.859703
17534,285.183723,7.840099,515.7712,536.26135,707.06,621.83734,684.9019,2636.9695,792.59717,696.73773,570.4852
17563,300.2905589,7.840272,14782.621,1255.5494,1108.069,254.27101,218.39896,186.73279,81.13722,82.61236,87.775894
17545,247.2274448,7.840833,10365.22,8018.3525,8041.9863,8250.08,7976.089,28549.057,8022.1123,7707.7563,7141.789
17546,264.2541158,7.840976,3595.9343,3020.089,3033.5498,3160.043,2948.2607,11228.85,3301.3833,3076.0334,2675.304
17575,322.2728839,7.844444,40702.29,2970.2695,3118.6917,247.3839,366.63846,255.16187,0,0,0
17551,284.2590448,7.847978,8566.455,163.76851,194.08662,0,34.64913,37.392937,35.25824,0,0
17567,298.2754969,7.848247,25766.533,2912.834,3485.6084,616.3703,804.01514,831.6257,24.856783,35.843933,0
17638,296.2591735,7.850768,2434945.5,123230.23,101055.8,100.63635,379.3145,368.6917,0,0,29.354834
17557,596.3119811,7.850969,0,0,0,16802.605,16558.105,15864.321,0,0,0
17614,167.0056186,7.851572,371.64127,218.26724,554.6145,98.069534,96.17137,33.67468,258.6443,363.6926,223.0075
17481,613.4951979,7.852705,14576.838,0,52.36036,0,0,0,0,0,0
17577,623.2496295,7.8546567,0,0,0,2038.3099,2829.5017,2722.7622,0,0,0
17570,362.2678641,7.8585787,9294.562,0,0,0,0,0,0,0,0
17572,378.2414804,7.8585787,2040.5979,0,0,0,0,0,0,0,0
17574,601.2669386,7.8592477,0,0,0,3449.6252,3705.0945,3235.7822,0,0,0
17628,279.232611,7.8608713,99916.516,5825.0957,4891.966,783.11487,1462.7557,1440.5165,356.67346,283.8625,578.3677
17579,308.2803624,7.86135,29632.803,19611.113,18285.857,18667.355,16859.807,28299.56,18960.31,17858.434,18332.965
17582,291.2537323,7.8627167,25730.123,16199.802,16296.148,15776.09,15126.032,22477.275,14019.781,14809.945,14728.951
17573,313.2371468,7.863279,1988.9338,2226.0076,2077.3606,2572.6772,1397.0194,2523.645,3123.8848,1933.3933,1327.9125
17591,263.1993916,7.870055,1072.4928,4782.933,5093.406,5022.887,4041.5305,6355.7314,3776.4143,4133.9224,3529.024
17593,241.2167304,7.871825,14751.153,19091.36,31843.49,20967.484,14681.718,34969.742,12842.862,23526.166,24010.975
17623,297.2611149,7.879582,482917.84,24513.76,19239.152,27.526222,28.585373,0,29.314938,0,0
17602,440.3595452,7.8805094,23551.662,12103.781,14454.154,12359.714,10837.123,12190.182,11405.271,11274.0205,11164.455
17605,352.3066723,7.88256,28857.318,16918.824,17746.559,16404.404,15338.077,17077.752,15455.449,16265.098,15597.421
17448,335.2796978,7.883239,10614.146,5163.023,5582.3604,5091.7227,4628.094,5142.4766,4670.361,4760.812,4746.326
17611,396.3332262,7.8839135,28495.885,17017.291,18218.812,16737.514,14192.324,16618.111,15111.896,16095.095,14445.65
17565,320.2573737,7.8840623,27670.072,1554.218,3182.9062,249.43137,283.68256,163.82803,0,0,0
17622,169.1228092,7.886506,18148.309,2210.056,1561.2825,633.7741,882.1744,528.8738,355.61493,527.7761,332.05566
17613,379.3056755,7.8866086,2907.3113,1354.4861,1358.8276,1956.6508,800.24207,482.94666,1847.7574,1594.539,1368.5966
17619,377.207746,7.887316,1525.0677,1622.631,1540.2046,2153.7742,1807.6315,1967.1608,1684.8824,1529.9567,1615.701
17621,397.1998462,7.888672,10225.857,10162.165,10030.441,9671.831,8976.281,9800.331,9867.598,9878.075,9681.721
17624,591.5119241,7.8889747,3196.347,0,0,0,0,0,0,0,0
17627,327.3018555,7.889183,39524.117,1992.5825,1541.6205,0,0,0,0,0,0
17629,355.2255799,7.8893433,20030.07,18476.895,18088.027,19076.926,18919.328,18557.982,17162.93,16698.188,17014.598
17630,392.2447126,7.8893433,1130.4673,1013.94666,1043.7323,1148.3534,1085.4039,990.9046,990.562,1172.2706,1003.4989
17625,613.4951893,7.8900404,42423.047,0,52.36036,0,0,0,0,0,0
17639,318.2414457,7.8912225,1025854.1,66774.79,54888.117,0,0,0,0,0,0
17641,341.3174932,7.8912225,50174.965,2397.7524,1814.0432,0,0,0,0,0,0
17640,334.2177356,7.898445,324207.9,24083.824,19257.4,0,85.938354,80.638,0,0,0
17752,291.2691745,7.9094453,819.1299,0,22.559475,0,0,43.53927,0,0,91.10819
17632,413.1740534,7.9324484,821.34174,508.7484,584.2059,587.8998,783.99695,459.7924,516.6914,1043.9792,661.4105
17761,308.2958989,7.9416456,23051.877,2060.1318,2253.9656,0,0,0,51.791557,0,20.808235
17706,277.216486,7.942362,142.94077,128.51732,280.19,10047.363,8467.852,7774.371,294.86688,154.99237,57.964275
17715,454.296013,7.9451528,0,0,0,2167.8857,2151.9778,1732.5378,0,0,0
17729,210.1492313,7.945205,2912.4736,209.72678,740.55347,25.89796,35.645767,37.229774,40.880417,0,0
17721,459.251342,7.947186,0,0,0,1117.7465,1116.7592,974.903,0,0,0
17732,294.2418131,7.9488506,651.9947,877.91724,709.0209,719.25793,870.3554,883.9563,733.00037,617.78937,708.24524
17731,272.2591043,7.9564953,11918.453,14450.97,16935.117,15996.661,12970.439,15771.228,14528.337,15602.682,13255.477
17725,250.1424088,7.9594703,1206.0587,82.55303,338.6427,0,43.818913,0,0,0,0
17736,534.3649546,7.959582,0,0,0,2284.0918,2096.3618,1979.25,0,0,0
17702,295.2274391,7.9636745,1293.1234,411.6574,1062.61,23457.998,24508.65,22314.186,1736.201,1131.2189,1669.1434
17741,539.3204116,7.963658,0,0,0,1764.4355,1916.8737,1846.8529,0,0,0
17750,653.4091057,7.9674277,17713.486,16475.207,17109.234,19052.328,17393.61,18212.814,15638.292,16157.411,15869.283
17707,333.1839786,7.9677277,61.74591,0,0,886.5994,838.5889,782.1836,0,0,210.65999
17751,413.174102,7.968073,821.34174,950.77527,990.5845,915.9158,953.60535,863.7708,680.63696,1175.1814,873.0731
17756,397.1998706,7.9708133,9481.711,10705.985,9850.423,10392.798,10640.587,9911.997,9633.892,10122.944,10431.59
17757,392.2445566,7.971478,286.40247,702.887,778.36884,705.5105,639.22327,730.33905,681.2427,538.991,781.67706
17758,603.3367528,7.9717736,0,0,0,3899.7302,3884.1533,3511.1929,0,0,0
17759,598.3815207,7.9718003,0,0,0,7097.2725,6750.932,6613.4707,0,0,0
17705,317.2100904,7.972155,1388.1742,88.2168,55.582466,7708.3145,7788.795,7106.1396,1209.8846,273.90134,109.29682
17760,348.2890242,7.972673,29232.773,2791.633,3114.5894,0,0,0,0,0,0
17768,378.2430898,7.974099,5104.9253,40.076653,0,0,0,0,0,0,0
